Date,year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_w2,cos_w2,sin_m1,cos_m1,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,tet_days_diff,tet_in_7,tet_in_14,tet_before_7,tet_after_7,tet_on,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year,Revenue,COGS
2012-08-07,2012,8,7,1,220,3,0,24,6,31,0,0,0,0,0,0,-2703,-7.40041067761807,1,0,0,-0.5995514915196489,-0.8003361849976323,0.9596855068649522,0.2810760180331286,-0.936590583203982,0.3504255690637097,0.539489161667411,-0.8419925441732807,0.0730451882110455,0.9973286321364754,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.9377521321470804,0.3473052528448203,0.6513724827222223,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,2240253.44,1781265.84
2012-08-08,2012,8,8,2,221,3,0,23,7,31,0,0,0,0,0,0,-2702,-7.397672826830938,1,0,0,-0.6132298262997502,-0.7899045386224707,0.968786046025684,0.2478983602727564,-0.9172671631198612,0.3982724588294324,0.4803209445297884,-0.8770928059481573,0.1584517749608344,0.987366717593702,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,0.299363122973358,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,2617553.36,1997006.42
2012-08-09,2012,8,9,3,222,3,0,22,8,31,0,0,0,0,0,0,-2701,-7.394934976043806,1,0,0,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.214427295767511,-0.895501317943504,0.4450588607829839,0.4188794133697436,-0.9080418696596648,0.2426868445825953,0.9701046827361176,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.0506491688387126,-0.101168321987432,-0.9948693233918952,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4478691.52,3621672.71
2012-08-10,2012,8,10,4,223,3,0,21,9,31,0,0,0,0,0,0,-2700,-7.392197125256674,1,0,0,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.1807024400923929,-0.8713510040136405,0.4906601958631051,0.3554553651969341,-0.9346932562893102,0.3251276029999075,0.9456701548465694,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.9680771188662044,-0.2506525322587204,-0.4853019625310808,-0.8743466161445822,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3412496.65,2699279.56
2012-08-11,2012,8,11,5,224,3,1,20,10,31,0,0,0,0,0,0,-2699,-7.389459274469542,1,0,0,-0.65316012232693,-0.7572198192083127,0.9891715794849548,0.1467637092037396,-0.8448805268402667,0.5349550405091192,0.2903489800882674,-0.9569208273215204,0.4051645224207529,0.914243791213024,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.8978045395707416,-0.4403941515576344,-0.7907757369376986,-0.6121059825476627,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,2732604.35,2168668.05
2012-08-12,2012,8,12,6,225,3,1,19,11,31,0,0,0,0,0,0,-2698,-7.38672142368241,1,0,0,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.112651272195629,-0.8161603698771164,0.5778254499778013,0.2238684004637317,-0.9746193817454124,0.4822058478963525,0.8760579434344281,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.7907757369376989,-0.6121059825476626,-0.968077118866204,-0.2506525322587213,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3388181.83,2654275.25
2012-08-13,2012,8,13,0,226,3,0,18,12,31,0,0,0,0,0,0,-2697,-7.383983572895278,1,0,0,-0.6788204829862355,-0.734304263829602,0.9969215500633252,0.0784055037566676,-0.7852670068439961,0.6191572723971441,0.156328272677186,-0.9877051539613264,0.5556819724760473,0.8313949395234068,0.0,1.0,0.0,1.0,0.6513724827222223,-0.758758122692791,-0.9884683243281114,0.1514277775045766,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3928170.01,3189564.96
2012-08-14,2012,8,14,1,227,3,0,17,13,31,0,0,0,0,0,0,-2696,-7.381245722108145,1,0,0,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.0440669363834491,-0.7522826980987246,0.6588404527207655,0.0880482578246577,-0.996116210235554,0.6250496486104348,0.7805849965070889,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.485301962531081,-0.8743466161445821,-0.8486442574947509,0.5289640103269624,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4033912.16,3258198.58
2012-08-15,2012,8,15,2,228,3,0,16,14,31,0,0,0,0,0,0,-2695,-7.378507871321013,1,0,0,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.0096762124072308,-0.717295271600886,0.6967693257736101,0.0193515188183254,-0.9998127418269004,0.689796004665588,0.7240037789593312,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.299363122973358,-0.9541392564000488,-0.5712682150947924,0.8207634412072763,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3780293.26,2886923.59
2012-08-16,2012,8,16,3,229,3,0,15,15,31,0,0,0,0,0,0,-2694,-7.37577002053388,1,0,0,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.0247259641093823,-0.6803978890506108,0.7328428976086707,-0.0494368091132557,-0.998777253397723,0.7494423368521941,0.662069621515383,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.1011683219874327,-0.994869323391895,-0.2012985200886611,0.9795299412524944,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,5249978.18,4222455.97
2012-08-17,2012,8,17,4,230,3,0,14,16,31,0,0,0,0,0,0,-2693,-7.3730321697467485,1,0,0,-0.7277014757264236,-0.6858939875998223,0.998252133936544,-0.0590988755488295,-0.641688797825113,0.7669651144255266,-0.1179911572597385,-0.993014645817728,0.8035476485339095,0.5952404359043703,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.101168321987432,-0.9948693233918952,0.2012985200886598,0.9795299412524946,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4089284.05,3238908.92
2012-08-18,2012,8,18,5,231,3,1,13,17,31,0,0,0,0,0,0,-2692,-7.370294318959616,1,0,0,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.093401838931009,-0.6012710693734842,0.7990451183346701,-0.1859870643151616,-0.9825521929686116,0.8517119107469184,0.5240103253675764,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.2993631229733582,-0.9541392564000488,0.5712682150947928,0.8207634412072761,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3450015.71,2808916.94
2012-08-19,2012,8,19,6,232,3,1,12,18,31,0,0,0,0,0,0,-2691,-7.367556468172484,1,0,0,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.1275942540647218,-0.5592523247663436,0.828997489286572,-0.2531027120229296,-0.9674394126593344,0.893579019823994,0.4489059314938822,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.4853019625310808,-0.8743466161445822,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3904300.93,3006801.4
2012-08-20,2012,8,20,0,233,3,0,11,19,31,0,0,0,0,0,0,-2690,-7.364818617385352,1,0,0,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.1616356516011078,-0.5157444481311303,0.8567424725213031,-0.3190204483114526,-0.9477478322629704,0.9288394302558068,0.3704825404820964,0.0,1.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,0.9884683243281112,0.1514277775045771,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3541027.32,2827038.81
2012-08-21,2012,8,21,1,234,3,0,10,20,31,0,0,0,0,0,0,-2689,-7.36208076659822,1,0,0,-0.7731383255706026,-0.6342374393978054,0.9807065438204116,-0.1954857409322303,-0.4708632887360563,0.8822061909330864,-0.3834282907116399,-0.923570650184354,0.9572324433233116,0.289319977618697,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,0.9680771188662042,-0.2506525322587208,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4147483.23,3364364.64
2012-08-22,2012,8,22,2,235,3,0,9,21,31,0,0,0,0,0,0,-2688,-7.359342915811088,1,0,0,-0.7839338166829201,-0.620844401650647,0.973401842704431,-0.2291044578781002,-0.4247283525160176,0.9053208417842976,-0.4460214029406849,-0.8950222947607636,0.9785481345802024,0.2060183203251735,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.4403941515576342,0.7907757369376984,-0.612105982547663,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4597682.81,3562468.33
2012-08-23,2012,8,23,3,236,3,0,8,22,31,0,0,0,0,0,0,-2687,-7.356605065023956,1,0,0,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,-0.2624520121057191,-0.3774624838618108,0.9260248772451376,-0.5065035376636446,-0.8622378826833189,0.9926289059345094,0.1211934614707369,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.968077118866204,-0.2506525322587213,0.4853019625310824,-0.8743466161445813,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,5478869.55,4195738.04
2012-08-24,2012,8,24,4,237,3,0,7,23,31,0,0,0,0,0,0,-2686,-7.353867214236824,1,0,0,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.2954889342239821,-0.3291915385199954,0.9442631682782286,-0.5645884386042955,-0.8253725795023503,0.9993706508539968,0.0354725557531274,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9987165071710528,-0.0506491688387135,0.1011683219874338,-0.9948693233918948,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4637850.57,3632210.67
2012-08-25,2012,8,25,5,238,3,1,6,24,31,0,0,0,0,0,0,-2685,-7.351129363449692,1,0,0,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,-0.2800440484743445,0.9599871514317776,-0.6200011953692753,-0.7846008652433858,0.9987235240803974,-0.0505106171852192,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.9884683243281114,0.1514277775045766,-0.299363122973358,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3589566.28,2784342.75
2012-08-26,2012,8,26,6,239,3,1,5,25,31,0,0,0,0,0,0,-2684,-7.34839151266256,1,0,0,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019,-0.2301508797012435,0.973154958150419,-0.6724795445732231,-0.7401157086095325,0.9906923101615612,-0.136120338622666,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.9377521321470804,0.3473052528448203,-0.6513724827222221,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4280204.53,3476942.48
2012-08-27,2012,8,27,0,240,3,0,4,26,31,0,0,0,0,0,0,-2683,-7.345653661875428,1,0,0,-0.8343701235229538,-0.5512045872199277,0.9198172790502196,-0.3923470060554182,-0.179644883710313,0.9837315262594304,-0.7217751111067897,-0.6921276536786992,0.9753363880767842,-0.2207236509604995,0.0,1.0,0.0,1.0,-0.8486442574947509,0.5289640103269624,-0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3038895.84,2365260.68
2012-08-28,2012,8,28,1,241,3,0,3,27,31,0,0,0,0,0,0,-2682,-7.342915811088296,1,0,0,-0.8437282590292712,-0.5367705514607103,0.905776965764254,-0.4237547501691298,-0.1286605437981047,0.9916886933254688,-0.7676545836727677,-0.6408638234181967,0.9527692922168522,-0.3036950375106553,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865,-0.9987165071710528,-0.0506491688387129,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,9508676.62,7439851.59
2012-08-29,2012,8,29,2,242,3,0,2,28,31,0,0,0,0,1,0,-2681,-7.340177960301164,1,0,0,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,-0.0773336169568209,0.9970052716452285,-0.8099008190265968,-0.5865668447330172,0.9231578729647044,-0.3844210472688545,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,-0.9377521321470804,0.34730525284482,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,9260558.32,7336294.54
2012-08-30,2012,8,30,3,243,3,0,1,29,31,0,0,1,0,1,0,-2680,-7.337440109514032,1,0,0,-0.8616928164028522,-0.5074302810827518,0.8744980560685747,-0.4850290196805589,-0.0258007723915416,0.999667104662347,-0.8483138696949905,-0.5294937001354318,0.8867210630829944,-0.4623048304798084,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.3943558551133187,0.9189578116202306,-0.7247927872291202,0.6889669190756863,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,0.0,32.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,10086534.1,7950911.72
2012-08-31,2012,8,31,4,244,3,0,0,30,31,1,0,1,0,1,0,-2679,-7.3347022587268995,1,0,0,-0.8702939222685674,-0.4925327287220543,0.8572964806503138,-0.5148230222752145,0.0258007723915406,0.9996671046623472,-0.8827119303085991,-0.4699145114708279,0.8437282590292712,-0.5367705514607103,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.2012985200886611,0.9795299412524944,-0.3943558551133206,0.9189578116202296,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1.0,31.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,9104678.52,7277460.12
2012-09-01,2012,9,1,5,245,3,1,29,0,30,0,1,0,1,0,1,-2678,-7.331964407939767,1,0,0,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431,0.0773336169568217,0.9970052716452285,-0.9129321980697738,-0.4081112614563476,0.7944973291666004,-0.607267646056612,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2.0,30.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,8560208.92,6738335.17
2012-09-02,2012,9,2,6,246,3,1,28,1,30,0,0,0,1,0,1,-2677,-7.329226557152635,1,0,0,-0.886721063082993,-0.4623048304798108,0.8198708615029215,-0.5725484874300667,0.1286605437981037,0.991688693325469,-0.9388316432829668,-0.3443764590830856,0.7393922635959259,-0.6732748922501809,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.2079116908177593,0.9781476007338056,0.4067366430758001,0.9135454576426008,0,0,0,0,1,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3.0,29.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,2587099.44,1946097.28
2012-09-03,2012,9,3,0,247,3,0,27,2,30,0,0,0,0,0,1,-2676,-7.326488706365503,1,0,0,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0.1796448837103137,0.9837315262594302,-0.9602876863008664,-0.279011755198466,0.6788204829862363,-0.7343042638296015,0.0,1.0,0.0,1.0,0.4067366430758001,0.9135454576426008,0.7431448254773941,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,4.0,28.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3865505.01,3063431.08
2012-09-04,2012,9,4,1,248,3,0,26,3,30,0,0,0,0,0,0,-2675,-7.323750855578371,1,0,0,-0.9020987014301836,-0.4315297589714714,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192,-0.977198777682387,-0.2123265148210383,0.6132298262997516,-0.7899045386224695,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.5877852522924731,0.8090169943749475,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,5.0,27.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3645749.44,2876968.79
2012-09-05,2012,9,5,2,249,3,0,25,4,30,0,0,0,0,0,0,-2674,-7.321013004791239,1,0,0,-0.9093882203647924,-0.4159483918249421,0.756517135610563,-0.6539738706764888,0.2800440484743418,0.9599871514317784,-0.9894848788166604,-0.144636352944822,0.5431052396834348,-0.8396646346181307,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.7431448254773941,0.6691306063588582,0.9945218953682734,-0.1045284632676533,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,6.0,26.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,2398185.51,1966376.48
2012-09-06,2012,9,6,3,250,3,0,24,5,30,0,0,0,0,0,0,-2673,-7.318275154004107,1,0,0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0.3291915385199928,0.9442631682782296,-0.9970878407382744,-0.0762616407631357,0.4689651910076327,-0.8832166493127123,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,7.0,25.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,2858227.37,2147909.96
2012-09-07,2012,9,7,4,251,3,0,23,6,30,0,0,0,0,0,0,-2672,-7.315537303216975,1,0,0,-0.923157872964704,-0.3844210472688554,0.709762632639161,-0.7044409168334328,0.3774624838618099,0.926024877245138,-0.999971679340883,-0.0075259893817451,0.3913578365610284,-0.9202385798054064,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.9510565162951536,0.3090169943749474,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,8.0,24.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3282753.8,2580035.06
2012-09-08,2012,9,8,5,252,3,1,22,7,30,0,0,0,0,0,0,-2671,-7.312799452429843,1,0,0,-0.9296339319682696,-0.3684843993077793,0.6851112019949135,-0.7284384949335702,0.4247283525160183,0.9053208417842974,-0.998122745686608,0.0612452818021696,0.3108569682435037,-0.950456703534915,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.9945218953682732,0.1045284632676534,0.2079116908177593,-0.9781476007338056,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,9.0,23.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,3666204.89,2804001.32
2012-09-09,2012,9,9,6,253,3,1,21,8,30,0,0,0,0,0,0,-2670,-7.310061601642711,1,0,0,-0.935834897334994,-0.3524387108846032,0.6596488896351408,-0.7515739101399981,0.470863288736057,0.8822061909330859,-0.9915497906051816,0.1297266848062517,0.2280577712215216,-0.9736476020539836,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.9945218953682734,-0.1045284632676533,-0.207911690817759,-0.9781476007338056,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,10.0,22.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4458501.42,3589475.8
2012-09-10,2012,9,10,0,254,3,0,20,9,30,0,0,0,0,0,0,-2669,-7.307323750855578,1,0,0,-0.9417589340994617,-0.3362887301766828,0.6334058321617086,-0.7738197799123084,0.515744448131128,0.8567424725213045,-0.9802839232770918,0.1975941035670668,0.143572423411814,-0.9896398128792409,0.0,1.0,0.0,1.0,0.9510565162951536,-0.3090169943749473,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,11.0,21.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4548962.79,3517300.88
2012-09-11,2012,9,11,1,255,3,0,19,10,30,0,0,0,0,0,0,-2668,-7.304585900068446,1,0,0,-0.9474042892438844,-0.3200392362231385,0.6064130902482765,-0.7951497745554202,0.5592523247663413,0.8289974892865736,-0.9643784639967456,0.2645263279510712,0.0580255693287808,-0.9983150972033182,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,12.0,20.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,4021565.55,3264364.41
